                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                        q                                    grada                                  opacity                               luminosity                                    gradr 
                                      53                  4.7415328490776155E+001                  3.3166812809470461E+000                  3.6520844428663302E+000                 -8.8890254667107520E+000                  2.5685725352226951E+000                  6.9958290361919817E-001                  2.8041753830340571E-001                  1.9999558077396173E-002                  9.9813338857309197E-001                  3.9515389547596097E-001                  3.2327096885403591E-003                  6.9757667744967900E+005                  3.2664690741564151E-001 
                                      54                  4.7408420166084326E+001                  3.3165588191399968E+000                  3.6569749480821789E+000                 -8.8792124456315236E+000                  2.5832066354936418E+000                  6.9938397554349196E-001                  2.8061667715299426E-001                  1.9999347303513826E-002                  9.9798796240494125E-001                  3.9470553355176424E-001                  3.3424676340300108E-003                  6.9757667698176252E+005                  3.3515763302199814E-001 
                                      55                  4.7404294383162025E+001                  3.3164872687011124E+000                  3.6617815909712079E+000                 -8.8698301079878519E+000                  2.5972603782354824E+000                  6.9903703936704475E-001                  2.8096398092539498E-001                  1.9998979707560260E-002                  9.9790111113089486E-001                  3.9399268676204019E-001                  3.4676036106194661E-003                  6.9757667670530849E+005                  3.4114757082993091E-001 
                                      56                  4.7397474124155941E+001                  3.3163714428458979E+000                  3.6665254805274623E+000                 -8.8610095621632539E+000                  2.6107523758238247E+000                  6.9884496281983899E-001                  2.8115626098723884E-001                  1.9998776192922119E-002                  9.9775753882106655E-001                  3.9301734816180600E-001                  3.6091229479064046E-003                  6.9757667625539121E+005                  3.5254718557272924E-001 
                                      57                  4.7393457311795679E+001                  3.3163045561530380E+000                  3.6709710866823912E+000                 -8.8517021533578468E+000                  2.6230869512820192E+000                  6.9547720306192828E-001                  2.8452758913858128E-001                  1.9995207799490489E-002                  9.9767298147094308E-001                  3.9193575137936187E-001                  3.7486676568746296E-003                  6.9757667599637492E+005                  3.5974311366664219E-001 
                                      58                  4.7387273198946602E+001                  3.3162037052532622E+000                  3.6772077826722382E+000                 -8.8348851982779504E+000                  2.6399108453656353E+000                  6.8089285443610781E-001                  2.9912739106989761E-001                  1.9979754493994584E-002                  9.9754280058408984E-001                  3.9029985060272726E-001                  3.9342823057474316E-003                  6.9757667560934206E+005                  3.7011256715526875E-001 
                                      59                  4.7379079693651370E+001                  3.3160750583323613E+000                  3.6830353933818998E+000                 -8.8204699136998830E+000                  2.6551253747759804E+000                  6.6927646664999063E-001                  3.1075608740068728E-001                  1.9967445949322093E-002                  9.9737032026042804E-001                  3.8878662053567470E-001                  4.1400800151712765E-003                  6.9757667512745166E+005                  3.8395517927907197E-001 
                                      60                  4.7373796183719634E+001                  3.3159947518987103E+000                  3.6863915986421949E+000                 -8.7977103238609171E+000                  2.6638350947110694E+000                  6.3037324266271477E-001                  3.4969036352983379E-001                  1.9936393807451491E-002                  9.9725909783849020E-001                  3.8799066093875223E-001                  4.1430339094222900E-003                  6.9757667483833910E+005                  3.8614184187373418E-001 
                                      61                  4.7371154428753769E+001                  3.3159566331710462E+000                  3.6886109474730682E+000                 -8.7938670181651908E+000                  2.6695476994026186E+000                  6.2957911760031127E-001                  3.5048498774026149E-001                  1.9935894659427245E-002                  9.9720348662752134E-001                  3.8741225190605266E-001                  4.2521286239182738E-003                  6.9757667470510898E+005                  3.8850509012788131E-001 
                                      62                  4.7368512673787905E+001                  3.3159188403807422E+000                  3.6908254151690736E+000                 -8.7901454717296463E+000                  2.6751378081062445E+000                  6.2879207315865848E-001                  3.5127252687940796E-001                  1.9935399961933609E-002                  9.9714787541655248E-001                  3.8681513614891644E-001                  4.3708059249387117E-003                  6.9757667457615316E+005                  3.9615882493999116E-001 
                                      63                  4.7365918027938513E+001                  3.3158820287655333E+000                  3.6929413699368827E+000                 -8.7443809184758958E+000                  2.6806090806320104E+000                  5.3982937595735703E-001                  4.4029361037868997E-001                  1.9877013663953003E-002                  9.9709325589294617E-001                  3.8641992750534804E-001                  4.1083768003623801E-003                  6.9757667445422255E+005                  3.8674340524578915E-001 
                                      64                  4.7363323382089121E+001                  3.3158488908455475E+000                  3.6953722827786000E+000                 -8.7345520103891552E+000                  2.6870755876867110E+000                  5.2812168806000026E-001                  4.5201486616379610E-001                  1.9863445776203692E-002                  9.9703863636933987E-001                  3.8575328895554423E-001                  4.1956579917522005E-003                  6.9757667434762500E+005                  3.7564084710004486E-001 
                                      65                  4.7359701458906891E+001                  3.3158036557989052E+000                  3.6982257730331369E+000                 -8.7294030647377330E+000                  2.6944936825905916E+000                  5.2690829830084929E-001                  4.5322967835722522E-001                  1.9862023341925550E-002                  9.9696239177557455E-001                  3.8486609428841623E-001                  4.3691065697329286E-003                  6.9757667165289086E+005                  3.8467415176073799E-001 
                                      66                  4.7356079535724668E+001                  3.3157589399970409E+000                  3.7031091343371862E+000                 -8.7220752515236306E+000                  2.7067078587896520E+000                  5.2683523390458153E-001                  4.5330282927302479E-001                  1.9861936822393678E-002                  9.9688614718180923E-001                  3.8311980098901471E-001                  4.7366400864417881E-003                  6.9757667140653194E+005                  3.9845984489043285E-001 
                                      67                  4.7347505370974211E+001                  3.3156548020355801E+000                  3.7086487333004072E+000                 -8.7150476901126481E+000                  2.7193166634361230E+000                  5.2682003937233679E-001                  4.5331804217654253E-001                  1.9861918451120619E-002                  9.9670565364967623E-001                  3.8074865106915490E-001                  5.2590849658442230E-003                  6.9757667082244914E+005                  4.4052716581007362E-001 
                                      68                  4.7343134453898692E+001                  3.3156025387314738E+000                  3.7150829061772490E+000                 -8.7078508794566432E+000                  2.7330044009706511E+000                  5.2680970679727479E-001                  4.5332838735986708E-001                  1.9861905842858185E-002                  9.9661364209116488E-001                  3.7746866093571002E-001                  6.0289956247584018E-003                  6.9757667055320740E+005                  4.6853876380517068E-001 
                                      69                  4.7333026170317098E+001                  3.3154835894806918E+000                  3.7227705741667463E+000                 -8.7017542772385745E+000                  2.7468758285619987E+000                  5.2680550044525420E-001                  4.5333259893958100E-001                  1.9861900615164796E-002                  9.9640085404001988E-001                  3.7273766093635241E-001                  7.2015751729651283E-003                  6.9757667003231077E+005                  5.5556278931624170E-001 
