                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                    grada                                       h1                                       h2                                      he3                                      he4                                   log_h1                                   log_h2                                  log_he3                                  log_he4                                    gradr 
                                      38                  6.6499999988981817E-001                 -2.0247013746954096E-001                  3.8244990506934919E+000                 -5.8659483075732464E+000                  5.7628337880942926E+000                  6.9999481039831712E-001                  2.8001520186519702E-001                  1.9989987736485859E-002                  3.7953361567218497E-001                  6.9999481039831712E-001                  1.7946290850404382E-017                  4.4985485003430182E-005                  2.7997021638019359E-001                 -1.5490517973392712E-001                 -1.6746025298041513E+001                 -4.3469275928867370E+000                 -5.5288816704964816E-001                  1.2734077796879046E+000 
                                      39                  6.6499999988722058E-001                 -2.0247171292228799E-001                  3.8278498626932236E+000                 -5.8619024833862605E+000                  5.7702586333873453E+000                  6.9999481039831712E-001                  2.8001520186519702E-001                  1.9989987736485859E-002                  3.7871042731249516E-001                  6.9999481039831712E-001                  1.7946290850404425E-017                  4.4985485003430257E-005                  2.7997021638019359E-001                 -1.5490517973392712E-001                 -1.6746025298041509E+001                 -4.3469275928867361E+000                 -5.5288816704964816E-001                  1.3204334795632875E+000 
                                      40                  6.6499999988462299E-001                 -2.0247327378340421E-001                  3.8327647925164308E+000                 -5.8559549670593078E+000                  5.7811633407560068E+000                  6.9999481039831712E-001                  2.8001520186519702E-001                  1.9989987736485859E-002                  3.7732802421052175E-001                  6.9999481039831712E-001                  1.7946290850404465E-017                  4.4985485003430338E-005                  2.7997021638019359E-001                 -1.5490517973392712E-001                 -1.6746025298041509E+001                 -4.3469275928867352E+000                 -5.5288816704964816E-001                  1.3672000788932759E+000 
                                      41                  6.6499999987942748E-001                 -2.0247635309545747E-001                  3.8390679405548847E+000                 -5.8481870411131558E+000                  5.7952900697446008E+000                  6.9999481039831712E-001                  2.8001520186519702E-001                  1.9989987736485859E-002                  3.7524537353692039E-001                  6.9999481039831712E-001                  1.7946290850404490E-017                  4.4985485003430379E-005                  2.7997021638019359E-001                 -1.5490517973392712E-001                 -1.6746025298041509E+001                 -4.3469275928867352E+000                 -5.5288816704964816E-001                  1.4615882100879922E+000 
                                      42                  6.6499999987423219E-001                 -2.0247937788339271E-001                  3.8481162927201518E+000                 -5.8369540248917460E+000                  5.8156547971759780E+000                  6.9999481039831712E-001                  2.8001520186519702E-001                  1.9989987736485859E-002                  3.7162265077621431E-001                  6.9999481039831712E-001                  1.7946290850404511E-017                  4.4985485003430426E-005                  2.7997021638019359E-001                 -1.5490517973392712E-001                 -1.6746025298041509E+001                 -4.3469275928867344E+000                 -5.5288816704964816E-001                  1.5622772185968685E+000 
                                      43                  6.6499999986384162E-001                 -2.0248527317499065E-001                  3.8565286174184652E+000                 -5.8259981262528049E+000                  5.8351082446445206E+000                  6.9999481039831712E-001                  2.8001520186519702E-001                  1.9989987736485859E-002                  3.6756728554730322E-001                  6.9999481039831712E-001                  1.7946290850404536E-017                  4.4985485003430474E-005                  2.7997021638019359E-001                 -1.5490517973392712E-001                 -1.6746025298041509E+001                 -4.3469275928867344E+000                 -5.5288816704964816E-001                  1.7892540194229531E+000 
                                      44                  6.6499999985864633E-001                 -2.0248814747801236E-001                  3.8619043070765193E+000                 -5.8189334895800329E+000                  5.8476097028891560E+000                  6.9999481039831712E-001                  2.8001520186519702E-001                  1.9989987736485859E-002                  3.6461370593922920E-001                  6.9999481039831712E-001                  1.7946290850404561E-017                  4.4985485003430521E-005                  2.7997021638019359E-001                 -1.5490517973392712E-001                 -1.6746025298041506E+001                 -4.3469275928867335E+000                 -5.5288816704964816E-001                  1.9219273199122862E+000 
                                      45                  6.6499999985345104E-001                 -2.0249097545888997E-001                  3.8696380083529762E+000                 -5.8086629611745302E+000                  5.8657124586678657E+000                  6.9999481039831712E-001                  2.8001520186519702E-001                  1.9989987736485859E-002                  3.5986142798144038E-001                  6.9999481039831712E-001                  1.7946290850404588E-017                  4.4985485003430575E-005                  2.7997021638019359E-001                 -1.5490517973392712E-001                 -1.6746025298041506E+001                 -4.3469275928867335E+000                 -5.5288816704964816E-001                  2.0815853675693523E+000 
                                      46                  6.6499999984306035E-001                 -2.0249649939266640E-001                  3.8792194718175002E+000                 -5.7953621761631249E+000                  5.8887334616667202E+000                  6.9999481039831712E-001                  2.8001520186519702E-001                  1.9989987736485859E-002                  3.5316717651300278E-001                  6.9999481039831712E-001                  1.7946290850404604E-017                  4.4985485003430609E-005                  2.7997021638019359E-001                 -1.5490517973392712E-001                 -1.6746025298041506E+001                 -4.3469275928867326E+000                 -5.5288816704964816E-001                  2.4683221513684401E+000 
                                      47                  6.6499999983266977E-001                 -2.0250185691513031E-001                  3.8881101065081829E+000                 -5.7825383094912723E+000                  5.9105964077408899E+000                  6.9999481039831712E-001                  2.8001520186519702E-001                  1.9989987736485859E-002                  3.4615813508256255E-001                  6.9999481039831712E-001                  1.7946290850404619E-017                  4.4985485003430630E-005                  2.7997021638019359E-001                 -1.5490517973392712E-001                 -1.6746025298041506E+001                 -4.3469275928867326E+000                 -5.5288816704964816E-001                  2.9261784868862275E+000 
                                      48                  6.6499999982227920E-001                 -2.0250705874295016E-001                  3.8963723515873347E+000                 -5.7701460185031417E+000                  5.9314122685267323E+000                  6.9999481039831712E-001                  2.8001520186519702E-001                  1.9989987736485859E-002                  3.3898524729337925E-001                  6.9999481039831712E-001                  1.7946290850404638E-017                  4.4985485003430663E-005                  2.7997021638019359E-001                 -1.5490517973392712E-001                 -1.6746025298041506E+001                 -4.3469275928867326E+000                 -5.5288816704964816E-001                  3.4471443694030541E+000 
